workflow_id,issuer_name,branch,workflow_event_trigger,build_duration,total_builds,dependencies_count,workflow_size,gh_sloc,gh_test_lines_per_kloc,total_jobs,tests_ran,gh_files_added,gh_files_deleted,gh_files_modified,gh_lines_added,gh_lines_deleted,gh_src_churn,gh_tests_added,gh_tests_deleted,gh_test_churn,gh_src_files,gh_doc_files,gh_other_files,gh_commits_on_files_touched,dockerfile_changed,docker_compose_changed,git_num_committers,git_commits,gh_team_size_last_3_month,gh_is_pr,gh_num_pr_comments,gh_description_complexity,yaml_has_caching,yaml_has_concurrency,yaml_has_self_hosted,yaml_has_matrix,yaml_max_matrix_size,yaml_services_count,yaml_total_steps,ct_commit_available,is_workflow_commit,workflow_run_count,ct_commit_files,ct_commit_additions,ct_commit_deletions,ct_commit_total_changes,ct_unique_top_dirs,ct_unique_extensions,ct_service_like_dirs_touched,ct_shared_component_touched,ct_workflow_touched,ct_docker_touched,ct_k8s_touched,ct_api_contract_touched,ct_config_touched,ct_infra_touched,ct_scripts_ops_touched,ct_tests_touched,ct_docs_touched,ct_build_manifest_touched,ct_frontend_touched,ct_backend_code_touched,ps_patch_commit_available,ps_patch_files_available,ps_patch_files_missing,ps_patch_hunks,ps_patch_changed_lines,ps_patch_blank_changed_lines,ps_patch_comment_changed_lines,ps_patch_code_changed_lines,ps_import_changed_lines,ps_workflow_patch_files,ps_workflow_step_changed,ps_workflow_run_changed,ps_workflow_uses_changed,ps_workflow_matrix_changed,ps_workflow_timeout_changed,ps_workflow_services_changed,ps_workflow_permissions_changed,ps_workflow_trigger_changed,ps_workflow_needs_if_changed,ps_workflow_action_version_bumps,ps_build_manifest_patch_files,ps_lockfile_patch_files,ps_dependency_version_lines_changed,ps_dependency_declaration_changed,ps_build_task_lines_changed,ps_docker_patch_files,ps_docker_base_image_changes,ps_docker_run_instruction_changes,ps_docker_env_changes,ps_docker_expose_changes,ps_docker_package_install_changes,ps_k8s_patch_files,ps_k8s_image_changes,ps_k8s_env_changes,ps_k8s_resource_changes,ps_k8s_probe_changes,ps_k8s_replica_changes,ps_k8s_port_changes,ps_compose_patch_files,ps_compose_service_changes,ps_compose_port_changes,ps_compose_volume_changes,ps_api_patch_files,ps_http_endpoint_changed,ps_config_patch_files,ps_env_key_changed,ps_url_or_host_changed,ps_test_patch_files,ps_test_case_changed,ps_assert_changed,ps_skip_test_changed,ps_logging_changed,ps_exception_changed,ps_todo_fixme_changed,hour,dow,month,day_or_night,project_age_days,duration_lag_1,window_avg_7,ft_ms_workflow_yaml,ft_ms_api_contracts,ft_ms_jvm_build_and_code,ft_ms_frontend_web,ft_ms_scripts_ops,ft_ms_config_data
9020027,48,2,0,2262.0,3565,0,153,1261700,355.9602124118253,7,1,16,0,258,7098,1970,9068,2076,667,2743,153,7,25,0,4,0,13,11283,0,1,8,117,0,1,0,1,18,0,14,1,1,1,274,7098,1970,9068,12,20,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,274,0,841,9060,658,844,7558,5,8,0,0,34,0,0,0,0,0,0,18,5,1,20,0,0,4,0,11,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,46,107,0,95,0,22,29,31,0,5,17,4,7,1,0.01826388888888889,2388.0,3208.8571428571427,1.0,1.0,0.0,0.0,1.0,1.0
9020027,48,2,0,3275.0,3564,0,153,1261590,355.9912491379925,7,1,3,0,149,2771,1065,3836,814,317,1131,72,3,9,0,1,0,13,11330,0,1,45,58,0,1,0,1,18,0,14,1,1,1,152,2771,1065,3836,5,13,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,152,0,431,3834,222,363,3249,0,2,0,0,10,0,0,0,0,0,0,5,4,1,14,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,74,0,69,0,17,24,8,0,0,17,4,7,1,0.00037037037037037035,2262.0,3208.8571428571427,1.0,1.0,0.0,0.0,1.0,0.0
9020027,48,2,0,3649.0,3563,0,153,1261603,355.9875808792465,7,1,41,9,548,21311,9586,30897,6417,2491,8908,333,9,55,0,4,0,13,11285,0,1,24,353,0,1,0,1,18,0,14,1,1,1,300,21311,9586,30897,15,15,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,207,93,743,13643,975,1091,11577,57,10,0,0,34,0,0,0,0,0,1,18,3,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,35,0,2,33,24,4,4,18,4,7,0,0.0003125,3275.0,3309.8571428571427,1.0,1.0,0.0,0.0,1.0,1.0
9020027,12,2,0,2074.0,3562,0,153,1219600,353.6306985897015,7,1,0,0,16,204,132,336,91,59,150,8,1,2,0,0,0,13,10965,0,1,9,110,0,1,0,1,18,0,14,1,1,1,16,204,132,336,1,8,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,16,0,43,336,10,42,284,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,3,0,3,0,0,18,4,7,0,0.0001388888888888889,3649.0,3315.8571428571427,1.0,0.0,0.0,0.0,1.0,0.0
9020027,37,2,0,3064.0,3561,0,153,1261499,356.02009989702725,7,1,0,0,1,26,15,41,26,15,41,0,0,0,0,0,0,13,11269,0,1,31,143,0,1,0,1,18,0,14,1,1,1,1,26,15,41,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,41,2,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,18,4,7,0,0.0002199074074074074,2074.0,2964.1428571428573,0.0,0.0,0.0,0.0,1.0,0.0
9020027,48,2,0,6294.0,3558,0,153,1259413,355.4918045152782,7,1,0,0,2,9,9,18,0,0,0,2,0,0,0,0,0,13,11227,0,1,2,94,0,1,0,1,18,0,14,1,1,1,2,9,9,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,7,0,0.002337962962962963,3064.0,2888.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,34,2,0,4957.0,3553,0,153,4805,0.0,7,1,3,0,2,3418,1,3419,0,0,0,1,4,0,0,0,0,13,11283,0,0,0,0,0,1,0,1,18,0,14,1,1,1,5,3418,1,3419,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,4,391,67,32,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,0,0.0052199074074074075,6294.0,3286.5714285714284,0.0,0.0,0.0,0.0,1.0,0.0
9020027,20,2,0,4527.0,3552,0,153,1261384,355.9415689433194,7,1,0,0,1,1,1,2,0,0,0,1,0,0,0,0,0,13,11349,0,1,46,116,0,1,0,1,18,0,14,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,0,0.0003356481481481481,4957.0,3653.5714285714284,0.0,0.0,0.0,0.0,1.0,0.0
9020027,34,2,0,4372.0,3551,0,153,1261711,356.0371590641597,7,1,3,0,153,2787,1088,3875,827,329,1156,75,3,9,0,1,0,13,11280,0,1,10,47,0,1,0,1,18,0,14,1,1,1,156,2787,1088,3875,5,13,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,156,0,436,3873,223,363,3287,0,2,0,0,10,0,0,0,0,0,0,5,4,1,14,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,74,0,70,0,17,24,8,0,0,20,4,7,0,0.0001388888888888889,4527.0,3977.1428571428573,1.0,1.0,0.0,0.0,1.0,0.0
9020027,34,2,0,5594.0,3550,0,153,1261797,356.0342907773596,7,1,3,0,153,2787,1088,3875,827,329,1156,75,3,9,0,1,0,13,11285,0,1,7,99,0,1,0,1,18,0,14,1,1,1,156,2787,1088,3875,5,13,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,156,0,436,3873,223,363,3287,0,2,0,0,10,0,0,0,0,0,0,5,4,1,14,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,74,0,70,0,17,24,8,0,0,20,4,7,0,0.0001388888888888889,4372.0,4133.857142857143,1.0,1.0,0.0,0.0,1.0,0.0
9020027,34,2,0,5791.0,3549,0,153,4805,0.0,7,1,0,0,22,237,150,387,104,66,170,11,2,3,0,0,0,13,10965,0,1,1,28,0,1,0,1,18,0,14,1,1,1,22,237,150,387,3,9,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,22,0,54,387,10,43,334,0,2,0,0,10,0,0,0,0,0,0,5,3,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,3,0,3,0,0,20,4,7,0,0.0001388888888888889,5594.0,4411.714285714285,1.0,0.0,0.0,0.0,1.0,0.0
9020027,1,2,0,6896.0,3548,0,153,4805,0.0,7,1,0,0,1,2,2,4,0,0,0,1,0,0,0,0,0,13,11267,0,1,10,278,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,7,0,0.0007175925925925926,5791.0,4942.714285714285,0.0,0.0,0.0,0.0,1.0,0.0
9020027,27,2,0,2282.0,3546,0,153,4805,0.0,7,1,2,0,5,290,48,338,197,2,199,5,0,0,0,0,0,13,11350,0,1,2,27,0,1,0,1,18,0,14,1,1,1,7,290,48,338,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,0,16,338,34,28,276,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,5,7,0,0.00030092592592592595,6896.0,5490.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
9020027,49,2,0,2282.0,3545,0,153,1261648,355.9748836442495,7,1,0,0,49,552,392,944,181,97,278,36,1,0,0,0,0,13,11295,0,1,12,204,0,1,0,1,18,0,14,1,1,1,49,552,392,944,3,8,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,49,0,168,942,40,141,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,12,0,3,24,6,0,0,6,5,7,1,0.0003587962962962963,2282.0,4917.0,1.0,1.0,0.0,0.0,1.0,0.0
9020027,46,2,0,2289.0,3544,0,153,4805,0.0,7,1,0,0,8,114,24,138,49,11,60,6,0,0,0,0,0,13,11286,0,1,75,489,0,1,0,1,18,0,14,1,1,1,8,114,24,138,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,8,0,26,138,5,14,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,4,0,0,8,5,7,1,5.963541666666667,2282.0,4534.857142857143,1.0,0.0,0.0,0.0,0.0,0.0
9020027,46,0,0,2285.0,3543,0,153,1261560,355.9688005326738,7,1,0,0,1,23,15,38,0,0,0,1,0,0,0,0,0,13,11280,0,1,7,120,0,1,0,1,18,0,14,1,1,1,1,23,15,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,38,1,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,1,5.946932870370371,2289.0,4215.142857142857,0.0,0.0,0.0,0.0,0.0,0.0
9020027,46,0,0,1657.0,3542,0,153,1219621,353.6246096123304,7,1,0,0,1,23,15,38,0,0,0,1,0,0,0,0,0,13,10966,0,1,28,120,0,1,0,1,18,0,14,1,1,1,1,23,15,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,38,1,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,1,5.946238425925926,2285.0,3917.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,37,2,0,2215.0,3541,0,153,1261499,356.02009989702725,7,1,0,0,1,1,1,2,1,1,2,0,0,0,0,0,0,13,11270,0,1,31,143,0,1,0,1,18,0,14,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,7,0,0.00045138888888888887,1657.0,3354.5714285714284,0.0,0.0,0.0,0.0,1.0,0.0
9020027,37,2,0,2345.0,3540,0,153,1261499,356.02009989702725,7,1,0,0,2,3,3,6,3,3,6,0,0,0,0,0,0,13,11271,0,1,31,143,0,1,0,1,18,0,14,1,1,1,2,3,3,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,2,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,16,6,7,1,0.00030092592592592595,2215.0,2843.714285714286,0.0,0.0,0.0,0.0,1.0,0.0
9020027,17,2,0,2324.0,3539,0,153,1261441,355.97542810167107,7,1,0,0,1,3,1,4,0,0,0,0,0,1,0,0,0,13,11280,0,1,62,361,0,1,0,1,18,0,14,1,1,1,1,3,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,7,0,0.0006481481481481481,2345.0,2193.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0
9020027,31,2,0,2296.0,3537,0,153,1261612,355.98504135978413,7,1,3,0,209,4699,1688,6387,1869,596,2465,122,3,9,0,1,0,13,11281,0,1,8,132,0,1,0,1,18,0,14,1,1,1,212,4699,1688,6387,6,13,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,212,0,661,6385,373,527,5485,1,2,0,0,10,0,0,0,0,0,0,5,4,1,14,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,46,76,0,79,0,22,29,27,0,0,23,6,7,0,0.00018518518518518518,2324.0,2199.5714285714284,1.0,1.0,0.0,0.0,1.0,0.0
9020027,31,2,0,2313.0,3536,0,153,1261600,355.9884273937857,7,1,0,0,53,576,402,978,181,97,278,40,1,0,0,0,0,13,11287,0,1,14,186,0,1,0,1,18,0,14,1,1,1,53,576,402,978,3,8,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,53,0,176,976,41,147,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,12,0,3,24,6,0,0,23,6,7,0,0.00015046296296296297,2296.0,2201.5714285714284,1.0,1.0,0.0,0.0,1.0,0.0
9020027,9,2,0,1566.0,3535,0,153,4805,0.0,7,1,0,0,1,2,2,4,0,0,0,0,0,1,0,0,0,13,10964,0,1,2,987,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,4,0,0,4,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,4.6296296296296294e-05,2313.0,2205.0,1.0,0.0,0.0,0.0,0.0,0.0
9020027,30,2,0,2298.0,3534,0,153,4805,0.0,7,1,0,0,1,91,81,172,0,0,0,1,0,0,0,0,0,13,11280,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,91,81,172,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,17,172,17,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0.0001273148148148148,1566.0,2102.285714285714,0.0,0.0,0.0,0.0,0.0,0.0
9020027,30,0,0,2499.0,3533,0,153,1219607,353.6286689072792,7,1,0,0,16,204,132,336,91,59,150,8,1,2,0,0,0,13,10965,0,1,8,125,0,1,0,1,18,0,14,1,1,1,16,204,132,336,1,8,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,16,0,43,336,10,42,284,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,3,0,3,0,0,1,0,7,0,0.0002199074074074074,2298.0,2193.8571428571427,1.0,0.0,0.0,0.0,1.0,0.0
9020027,9,1,0,2417.0,3532,0,153,4805,0.0,7,1,0,0,1,2,2,4,0,0,0,0,0,1,0,0,0,13,11280,0,1,2,986,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,4,0,0,4,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,7,0,5.787037037037037e-05,2499.0,2234.4285714285716,1.0,0.0,0.0,0.0,0.0,0.0
9020027,4,2,0,2365.0,3531,0,153,4805,0.0,7,1,0,0,1,2,1,3,0,0,0,1,0,0,0,0,0,13,11272,0,0,0,0,0,1,0,1,18,0,14,1,1,1,1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0.0012268518518518518,2417.0,2244.714285714286,0.0,0.0,0.0,0.0,0.0,0.0
9020027,4,2,0,2269.0,3530,0,153,1261478,355.9562671723169,7,1,0,0,3,55,12,67,0,0,0,3,0,0,0,0,0,13,11270,0,1,6,125,0,1,0,1,18,0,14,1,1,1,3,55,12,67,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,13,67,12,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0.001099537037037037,2365.0,2250.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0
9020027,14,2,0,1748.0,3528,0,153,1219635,353.6205504105737,7,1,0,0,31,1047,273,1320,330,109,439,19,2,3,0,0,0,13,10968,0,1,3,141,0,1,0,1,18,0,14,1,1,1,31,1047,273,1320,3,9,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,31,0,79,1320,97,185,1038,0,2,0,0,10,0,0,0,0,0,0,5,3,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,17,0,3,0,0,11,0,7,1,0.0005439814814814814,2269.0,2246.714285714286,1.0,0.0,0.0,0.0,1.0,0.0
9020027,37,2,0,2218.0,3526,0,153,1261499,356.02009989702725,7,1,0,0,1,2,2,4,2,2,4,0,0,0,0,0,0,13,11272,0,1,31,143,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,7,1,0.0002662037037037037,1748.0,2166.0,0.0,0.0,0.0,0.0,1.0,0.0
9020027,40,2,0,2831.0,3525,0,153,1261391,355.99033130884874,7,1,0,0,4,4,4,8,4,4,8,0,0,0,0,0,0,13,11279,0,1,22,131,0,1,0,1,18,0,14,1,1,1,4,4,4,8,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,0,4,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,7,1,0.0011921296296296296,2218.0,2259.1428571428573,0.0,0.0,0.0,0.0,1.0,0.0
9020027,17,2,0,2269.0,3524,0,153,1261443,355.976449193503,7,1,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,13,11282,0,1,62,361,0,1,0,1,18,0,14,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,7,1,0.0007175925925925926,2831.0,2335.285714285714,0.0,0.0,0.0,0.0,0.0,0.0
9020027,51,2,0,2364.0,3523,0,153,1259788,355.4153555995136,7,1,0,0,15,940,353,1293,0,0,0,15,0,0,0,0,0,13,11236,0,0,0,0,0,1,0,1,18,0,14,1,1,3,15,940,353,1293,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,37,1293,157,153,983,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,7,1,3.9027083333333334,2269.0,2302.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0
9020027,14,2,0,2225.0,3522,0,153,1261428,355.9703764305216,7,1,0,0,2,26,32,58,0,0,0,1,0,1,0,0,0,13,11268,0,1,8,103,0,1,0,1,18,0,14,1,1,1,2,26,32,58,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,58,10,29,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,14,0,7,1,0.00024305555555555555,2364.0,2294.8571428571427,1.0,0.0,0.0,0.0,0.0,0.0
9020027,14,2,0,2375.0,3521,0,153,1261428,355.9703764305216,8,1,0,0,1,2,2,4,0,0,0,0,0,1,0,0,0,13,11269,0,1,8,103,0,1,0,1,18,0,14,1,1,1,1,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,1,0.00042824074074074075,2225.0,2274.8571428571427,0.0,0.0,0.0,0.0,0.0,0.0
9020027,3,2,0,2351.0,3519,0,153,1261574,356.00606860953064,7,1,0,0,5,67,237,304,0,0,0,5,0,0,0,0,0,13,11281,0,1,7,161,0,1,0,1,18,0,14,1,1,1,5,67,237,304,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,21,304,13,61,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,1,0.0004050925925925926,2375.0,2290.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,3,2,0,1661.0,3518,0,153,4805,0.0,7,1,0,0,5,67,237,304,0,0,0,5,0,0,0,0,0,13,10964,0,0,0,0,0,1,0,1,18,0,14,1,1,1,5,67,237,304,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,21,304,13,61,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,1,0.0014699074074074074,2351.0,2376.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0
9020027,51,2,0,3436.0,3517,0,153,4805,0.0,7,1,0,0,9,191,58,249,0,0,0,9,0,0,0,0,0,13,11283,0,0,0,0,0,1,0,1,18,0,14,1,1,1,9,191,58,249,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,21,249,16,29,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,7,1,0.000462962962962963,1661.0,2296.5714285714284,0.0,0.0,0.0,0.0,0.0,0.0
9020027,14,2,0,3415.0,3516,0,153,1262454,356.28149619708915,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11284,0,0,0,0,0,1,0,1,18,0,14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,1,0.00047453703703703704,3436.0,2383.0,0.0,0.0,0.0,0.0,0.0,0.0
9020027,40,2,0,2304.0,3512,0,153,1261405,355.999064535181,7,1,0,0,3,20,4,24,20,4,24,0,0,0,0,0,0,13,11280,0,1,22,131,0,1,0,1,18,0,14,1,1,1,3,20,4,24,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,0,5,24,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,18,0,7,0,0.0013657407407407407,3415.0,2546.714285714286,0.0,0.0,0.0,0.0,1.0,0.0
9020027,12,2,0,2377.0,3510,0,153,1219603,353.6298287229533,7,1,0,0,3,8,2,10,0,0,0,2,0,1,0,0,0,13,10968,0,1,9,110,0,1,0,1,18,0,14,1,1,1,3,8,2,10,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,0,6,10,1,2,7,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,7,0,0.00011574074074074075,2304.0,2538.1428571428573,1.0,0.0,0.0,0.0,0.0,0.0
